acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,music_key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence
0.308,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,0.531,203794,0.544,3ZLyt2ndLFBh148XRYjYYZ,0.00000189,0,0.0835,-8.615,0,"All We Got (feat. Kanye West & Chicago Children's Choir)",0.462,131.921,4,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,audio_features,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,0.398
0.0837,https://api.spotify.com/v1/audio-analysis/3zpGIFghtnVlwMXWyKW474,0.668,201787,0.856,3zpGIFghtnVlwMXWyKW474,0.0446,1,0.096,-6.386,0,"Fire In The Sky",0.0453,79.008,4,https://api.spotify.com/v1/tracks/3zpGIFghtnVlwMXWyKW474,audio_features,spotify:track:3zpGIFghtnVlwMXWyKW474,0.737
0.571,https://api.spotify.com/v1/audio-analysis/3zz0FPrMvQu2LfyOLCdJb4,0.706,302087,0.379,3zz0FPrMvQu2LfyOLCdJb4,0.0000191,2,0.0817,-7.357,1,"Promised Land",0.0397,114.839,3,https://api.spotify.com/v1/tracks/3zz0FPrMvQu2LfyOLCdJb4,audio_features,spotify:track:3zz0FPrMvQu2LfyOLCdJb4,0.305
0.00115,https://api.spotify.com/v1/audio-analysis/40FcBEYsPEMxTN1WRaFfaZ,0.487,263430,0.768,40FcBEYsPEMxTN1WRaFfaZ,0.000121,9,0.0952,-4.722,0,"Lsd (feat. Chance the Rapper)",0.231,139.644,4,https://api.spotify.com/v1/tracks/40FcBEYsPEMxTN1WRaFfaZ,audio_features,spotify:track:40FcBEYsPEMxTN1WRaFfaZ,0.593
0.665,https://api.spotify.com/v1/audio-analysis/40Q1BPn4TPv0tEKgsa5kKD,0.423,150700,0.304,40Q1BPn4TPv0tEKgsa5kKD,0,9,0.0953,-12.216,1,June,0.12,178.705,4,https://api.spotify.com/v1/tracks/40Q1BPn4TPv0tEKgsa5kKD,audio_features,spotify:track:40Q1BPn4TPv0tEKgsa5kKD,0.554
0.817,https://api.spotify.com/v1/audio-analysis/40TOS9ygCacseOHxHH8Wle,0.675,200467,0.263,40TOS9ygCacseOHxHH8Wle,0,7,0.101,-13.452,1,"Underneath (Lucid Dreams)",0.0494,98.011,4,https://api.spotify.com/v1/tracks/40TOS9ygCacseOHxHH8Wle,audio_features,spotify:track:40TOS9ygCacseOHxHH8Wle,0.442
0.877,https://api.spotify.com/v1/audio-analysis/41cpvQ2GyGb2BRdIRSsTqK,0.24,188324,0.116,41cpvQ2GyGb2BRdIRSsTqK,0.00092,0,0.1,-13.216,1,"Moon River",0.0329,77.349,3,https://api.spotify.com/v1/tracks/41cpvQ2GyGb2BRdIRSsTqK,audio_features,spotify:track:41cpvQ2GyGb2BRdIRSsTqK,0.0937
0.0623,https://api.spotify.com/v1/audio-analysis/41d2Q6DHcM20OdzynkRtvf,0.662,187013,0.837,41d2Q6DHcM20OdzynkRtvf,0,8,0.0931,-5.015,1,"Daft Pretty Boys",0.0582,136.998,4,https://api.spotify.com/v1/tracks/41d2Q6DHcM20OdzynkRtvf,audio_features,spotify:track:41d2Q6DHcM20OdzynkRtvf,0.613
0.399,https://api.spotify.com/v1/audio-analysis/41lMoEUdX687bDyfwxGTxF,0.734,201616,0.673,41lMoEUdX687bDyfwxGTxF,0,0,0.0718,-6.117,0,Granted,0.0293,105.024,4,https://api.spotify.com/v1/tracks/41lMoEUdX687bDyfwxGTxF,audio_features,spotify:track:41lMoEUdX687bDyfwxGTxF,0.493
0.0267,https://api.spotify.com/v1/audio-analysis/41SwdQIX8Hy2u6fuEDgvWr,0.794,186680,0.757,41SwdQIX8Hy2u6fuEDgvWr,0.000306,6,0.0621,-6.644,0,10%,0.123,107.99,4,https://api.spotify.com/v1/tracks/41SwdQIX8Hy2u6fuEDgvWr,audio_features,spotify:track:41SwdQIX8Hy2u6fuEDgvWr,0.615
0.648,https://api.spotify.com/v1/audio-analysis/41ujo9qv7GdZvFNYixOxW7,0.614,179438,0.515,41ujo9qv7GdZvFNYixOxW7,0,0,0.284,-7.8,1,"Build Me Up Buttercup",0.0321,67.076,4,https://api.spotify.com/v1/tracks/41ujo9qv7GdZvFNYixOxW7,audio_features,spotify:track:41ujo9qv7GdZvFNYixOxW7,0.905
0.882,https://api.spotify.com/v1/audio-analysis/41yIvlFgvGwxq8qTqAR7eG,0.592,210080,0.416,41yIvlFgvGwxq8qTqAR7eG,0.000586,1,0.112,-9.794,1,"Bloom - Bonus Track",0.0246,96.002,4,https://api.spotify.com/v1/tracks/41yIvlFgvGwxq8qTqAR7eG,audio_features,spotify:track:41yIvlFgvGwxq8qTqAR7eG,0.417
0.533,https://api.spotify.com/v1/audio-analysis/42PzraSUhIh6vx4Q0AEwiH,0.502,200520,0.353,42PzraSUhIh6vx4Q0AEwiH,0,4,0.137,-9.045,0,"Prisoner (feat. Chance the Rapper)",0.247,71.722,4,https://api.spotify.com/v1/tracks/42PzraSUhIh6vx4Q0AEwiH,audio_features,spotify:track:42PzraSUhIh6vx4Q0AEwiH,0.559
0.719,https://api.spotify.com/v1/audio-analysis/42Tp9CQnqpfAZFu2YaACnt,0.851,191922,0.298,42Tp9CQnqpfAZFu2YaACnt,0,11,0.176,-8.823,1,"Just Be Mine",0.063,130.037,4,https://api.spotify.com/v1/tracks/42Tp9CQnqpfAZFu2YaACnt,audio_features,spotify:track:42Tp9CQnqpfAZFu2YaACnt,0.942
0.277,https://api.spotify.com/v1/audio-analysis/439xqSNVmUQIp1oWmg2CZH,0.707,216000,0.588,439xqSNVmUQIp1oWmg2CZH,0.000615,0,0.105,-7.112,1,"Malibuu (feat. Lani Renaldo)",0.0523,120.036,4,https://api.spotify.com/v1/tracks/439xqSNVmUQIp1oWmg2CZH,audio_features,spotify:track:439xqSNVmUQIp1oWmg2CZH,0.152
0.273,https://api.spotify.com/v1/audio-analysis/43jBqV3j3Xi1g6wO0bhIMd,0.781,193181,0.57,43jBqV3j3Xi1g6wO0bhIMd,0,11,0.196,-5.874,0,"Now and Later",0.188,107.059,4,https://api.spotify.com/v1/tracks/43jBqV3j3Xi1g6wO0bhIMd,audio_features,spotify:track:43jBqV3j3Xi1g6wO0bhIMd,0.858
0.897,https://api.spotify.com/v1/audio-analysis/446imtjItCGwAmXySZG2FS,0.788,139522,0.45,446imtjItCGwAmXySZG2FS,0.0000307,3,0.3,-7.148,1,"You've Got a Friend in Me",0.0278,113.107,4,https://api.spotify.com/v1/tracks/446imtjItCGwAmXySZG2FS,audio_features,spotify:track:446imtjItCGwAmXySZG2FS,0.448
0.512,https://api.spotify.com/v1/audio-analysis/467t3218y3yihFcyDGWjr0,0.674,230625,0.616,467t3218y3yihFcyDGWjr0,0.0000021,7,0.331,-3.471,1,Skin,0.0272,94.934,4,https://api.spotify.com/v1/tracks/467t3218y3yihFcyDGWjr0,audio_features,spotify:track:467t3218y3yihFcyDGWjr0,0.551
0.018,https://api.spotify.com/v1/audio-analysis/46MkcODzZtrDytAQrvWrYf,0.535,210973,0.75,46MkcODzZtrDytAQrvWrYf,0.0000143,6,0.0606,-7.245,1,"Older and Wonder",0.0287,155.988,4,https://api.spotify.com/v1/tracks/46MkcODzZtrDytAQrvWrYf,audio_features,spotify:track:46MkcODzZtrDytAQrvWrYf,0.478
0.00736,https://api.spotify.com/v1/audio-analysis/46vwJUuYiuDVxxY0RbPN2p,0.637,275426,0.62,46vwJUuYiuDVxxY0RbPN2p,0.000101,9,0.127,-7.147,0,"All 4 You",0.064,119.796,4,https://api.spotify.com/v1/tracks/46vwJUuYiuDVxxY0RbPN2p,audio_features,spotify:track:46vwJUuYiuDVxxY0RbPN2p,0.361
0.195,https://api.spotify.com/v1/audio-analysis/47l9wxr6RwgoTSfnseBRcf,0.747,326880,0.378,47l9wxr6RwgoTSfnseBRcf,0.0173,1,0.119,-10.454,1,Redbone,0.109,160.049,4,https://api.spotify.com/v1/tracks/47l9wxr6RwgoTSfnseBRcf,audio_features,spotify:track:47l9wxr6RwgoTSfnseBRcf,0.565
0.236,https://api.spotify.com/v1/audio-analysis/47yypFbq6fu3yUvFoaf2UN,0.525,292663,0.437,47yypFbq6fu3yUvFoaf2UN,0.00000703,2,0.121,-8.285,1,"Cover Me Up",0.0272,127.994,3,https://api.spotify.com/v1/tracks/47yypFbq6fu3yUvFoaf2UN,audio_features,spotify:track:47yypFbq6fu3yUvFoaf2UN,0.195
0.00521,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,0.609,165441,0.885,483XiZ5o13Cc1zoWV7jGml,0.0000115,0,0.336,-5.469,1,"Gecko (Overdrive) - Radio Edit",0.0642,124.959,4,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml,audio_features,spotify:track:483XiZ5o13Cc1zoWV7jGml,0.76
0.17,https://api.spotify.com/v1/audio-analysis/48bPaceCMUmNmRGWPEIs8b,0.563,243253,0.434,48bPaceCMUmNmRGWPEIs8b,0.0000951,0,0.241,-8.974,1,"Twin Rivers",0.0266,72.994,4,https://api.spotify.com/v1/tracks/48bPaceCMUmNmRGWPEIs8b,audio_features,spotify:track:48bPaceCMUmNmRGWPEIs8b,0.175
0.501,https://api.spotify.com/v1/audio-analysis/48wH8bAxvBJO2l14GmNLz7,0.773,230677,0.36,48wH8bAxvBJO2l14GmNLz7,0.00409,0,0.0823,-9.722,1,"Wait for the Moment",0.0955,79.207,4,https://api.spotify.com/v1/tracks/48wH8bAxvBJO2l14GmNLz7,audio_features,spotify:track:48wH8bAxvBJO2l14GmNLz7,0.681
0.145,https://api.spotify.com/v1/audio-analysis/49ppqF73rOz5Nyt1paRxIF,0.781,222293,0.791,49ppqF73rOz5Nyt1paRxIF,0,7,0.127,-3.903,0,"Love Like This (feat. Sean Kingston)",0.0468,76.998,4,https://api.spotify.com/v1/tracks/49ppqF73rOz5Nyt1paRxIF,audio_features,spotify:track:49ppqF73rOz5Nyt1paRxIF,0.902
0.379,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,0.812,165714,0.519,4a6q8CR2hzLk2plDkSxkfD,0,2,0.13,-4.823,1,I.F.L.Y.,0.0385,104.954,4,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,audio_features,spotify:track:4a6q8CR2hzLk2plDkSxkfD,0.554
0.919,https://api.spotify.com/v1/audio-analysis/4a7Z10eGGg3th4H5jqFScX,0.56,172786,0.288,4a7Z10eGGg3th4H5jqFScX,0,5,0.131,-9.791,1,"Movie Star",0.0292,95.089,4,https://api.spotify.com/v1/tracks/4a7Z10eGGg3th4H5jqFScX,audio_features,spotify:track:4a7Z10eGGg3th4H5jqFScX,0.312
0.853,https://api.spotify.com/v1/audio-analysis/4A8jZ0LVC73M0HP36Mt5r8,0.536,219920,0.13,4A8jZ0LVC73M0HP36Mt5r8,0,2,0.107,-10.967,1,"Old Fashioned - Live",0.045,128.063,3,https://api.spotify.com/v1/tracks/4A8jZ0LVC73M0HP36Mt5r8,audio_features,spotify:track:4A8jZ0LVC73M0HP36Mt5r8,0.171
0.00149,https://api.spotify.com/v1/audio-analysis/4aa9YfVVcVO3gQ9rHVHHNu,0.473,275849,0.663,4aa9YfVVcVO3gQ9rHVHHNu,0.873,1,0.0874,-7.036,1,Outro,0.0354,152.754,4,https://api.spotify.com/v1/tracks/4aa9YfVVcVO3gQ9rHVHHNu,audio_features,spotify:track:4aa9YfVVcVO3gQ9rHVHHNu,0.626
0.696,https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp,0.61,240342,0.458,4at3d5QWnlibMVN75ECDrp,0.000103,9,0.0852,-11.336,1,"Pretty Little Fears (feat. J. Cole)",0.36,192.099,4,https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp,audio_features,spotify:track:4at3d5QWnlibMVN75ECDrp,0.246
0.0319,https://api.spotify.com/v1/audio-analysis/4avfyAObpH5hnYF7upSCLz,0.688,164387,0.729,4avfyAObpH5hnYF7upSCLz,0.0000018,1,0.101,-6.148,1,"Cannibal Queen",0.0282,113.98,4,https://api.spotify.com/v1/tracks/4avfyAObpH5hnYF7upSCLz,audio_features,spotify:track:4avfyAObpH5hnYF7upSCLz,0.782
0.852,https://api.spotify.com/v1/audio-analysis/4B2kIC5F0kSVfTD5crzgm9,0.362,215160,0.443,4B2kIC5F0kSVfTD5crzgm9,0.000132,3,0.138,-6.351,1,"Forever Always",0.0663,54.924,4,https://api.spotify.com/v1/tracks/4B2kIC5F0kSVfTD5crzgm9,audio_features,spotify:track:4B2kIC5F0kSVfTD5crzgm9,0.415
0.528,https://api.spotify.com/v1/audio-analysis/4bKkUZX9OlAh8fE5KsaE0G,0.643,166880,0.738,4bKkUZX9OlAh8fE5KsaE0G,0,10,0.124,-3.708,1,"Sing (feat. Russell Dickerson, Florida Georgia Line)",0.0332,119.927,4,https://api.spotify.com/v1/tracks/4bKkUZX9OlAh8fE5KsaE0G,audio_features,spotify:track:4bKkUZX9OlAh8fE5KsaE0G,0.369
0.996,https://api.spotify.com/v1/audio-analysis/4BlM6AO7TOtqxcY9qMHIuc,0.449,145200,0.00631,4BlM6AO7TOtqxcY9qMHIuc,0.902,5,0.112,-36.027,0,"Song Book: The Man I Love. Slow and in singing style",0.041,69.325,5,https://api.spotify.com/v1/tracks/4BlM6AO7TOtqxcY9qMHIuc,audio_features,spotify:track:4BlM6AO7TOtqxcY9qMHIuc,0.0676
0.566,https://api.spotify.com/v1/audio-analysis/4brX8MJs5hxErgq48f9REO,0.742,326427,0.561,4brX8MJs5hxErgq48f9REO,0.000135,6,0.641,-7.017,1,Stay,0.139,134.01,4,https://api.spotify.com/v1/tracks/4brX8MJs5hxErgq48f9REO,audio_features,spotify:track:4brX8MJs5hxErgq48f9REO,0.55
0.412,https://api.spotify.com/v1/audio-analysis/4BXQq0ufeWuY9uT4sURxYX,0.648,262223,0.463,4BXQq0ufeWuY9uT4sURxYX,0.00285,11,0.315,-10.114,0,Go,0.0427,112.998,4,https://api.spotify.com/v1/tracks/4BXQq0ufeWuY9uT4sURxYX,audio_features,spotify:track:4BXQq0ufeWuY9uT4sURxYX,0.262
0.991,https://api.spotify.com/v1/audio-analysis/4BYKalL7VLRDbV35LTefwJ,0,138000,0.00136,4BYKalL7VLRDbV35LTefwJ,0.971,0,0.064,-35.013,1,"Who Cares",0,0,0,https://api.spotify.com/v1/tracks/4BYKalL7VLRDbV35LTefwJ,audio_features,spotify:track:4BYKalL7VLRDbV35LTefwJ,0
0.044,https://api.spotify.com/v1/audio-analysis/4ccM2xBxicGigjLqt6A0YY,0.554,188613,0.927,4ccM2xBxicGigjLqt6A0YY,0.00000332,7,0.0876,-3.641,1,"Accidentally In Love",0.0378,138,4,https://api.spotify.com/v1/tracks/4ccM2xBxicGigjLqt6A0YY,audio_features,spotify:track:4ccM2xBxicGigjLqt6A0YY,0.81
0.923,https://api.spotify.com/v1/audio-analysis/4CUXmzHlFOHRLGPux52Y2l,0.404,200973,0.17,4CUXmzHlFOHRLGPux52Y2l,0.00000227,1,0.22,-11.986,1,"Undeniable You",0.0338,99.972,3,https://api.spotify.com/v1/tracks/4CUXmzHlFOHRLGPux52Y2l,audio_features,spotify:track:4CUXmzHlFOHRLGPux52Y2l,0.115
0.0579,https://api.spotify.com/v1/audio-analysis/4D2Z8yUlhaDD81ubWpcRdt,0.797,215327,0.5,4D2Z8yUlhaDD81ubWpcRdt,0,0,0.122,-6.964,0,"All Over You",0.0354,106.957,4,https://api.spotify.com/v1/tracks/4D2Z8yUlhaDD81ubWpcRdt,audio_features,spotify:track:4D2Z8yUlhaDD81ubWpcRdt,0.492
0.604,https://api.spotify.com/v1/audio-analysis/4dBWeFLWPmY9WHGMl6yN31,0.667,278373,0.468,4dBWeFLWPmY9WHGMl6yN31,0,2,0.26,-9.717,0,"A Bigger Picture Called Free",0.322,70.52,4,https://api.spotify.com/v1/tracks/4dBWeFLWPmY9WHGMl6yN31,audio_features,spotify:track:4dBWeFLWPmY9WHGMl6yN31,0.634
0.00947,https://api.spotify.com/v1/audio-analysis/4djIFfof5TpbSGRZUpsTXq,0.598,187133,0.888,4djIFfof5TpbSGRZUpsTXq,0,4,0.347,-5.119,1,"Talk Too Much",0.0807,103.966,4,https://api.spotify.com/v1/tracks/4djIFfof5TpbSGRZUpsTXq,audio_features,spotify:track:4djIFfof5TpbSGRZUpsTXq,0.482
0.0333,https://api.spotify.com/v1/audio-analysis/4dYCsCSDbTTXv6baVGgROR,0.878,183307,0.371,4dYCsCSDbTTXv6baVGgROR,0.453,9,0.164,-10.157,0,"Devil Says Hi",0.0651,127.044,4,https://api.spotify.com/v1/tracks/4dYCsCSDbTTXv6baVGgROR,audio_features,spotify:track:4dYCsCSDbTTXv6baVGgROR,0.679
0.946,https://api.spotify.com/v1/audio-analysis/4e2gj0mVQAny0lDuSPu4lB,0.54,311000,0.0866,4e2gj0mVQAny0lDuSPu4lB,0.00000418,0,0.0868,-16.367,0,"I Can't Get Started",0.0465,119.102,4,https://api.spotify.com/v1/tracks/4e2gj0mVQAny0lDuSPu4lB,audio_features,spotify:track:4e2gj0mVQAny0lDuSPu4lB,0.178
0.784,https://api.spotify.com/v1/audio-analysis/4E3FwGMzfnpG5TScXYUiaZ,0.443,197191,0.449,4E3FwGMzfnpG5TScXYUiaZ,0,9,0.109,-6.798,1,Naked,0.0564,124.797,3,https://api.spotify.com/v1/tracks/4E3FwGMzfnpG5TScXYUiaZ,audio_features,spotify:track:4E3FwGMzfnpG5TScXYUiaZ,0.511
0.707,https://api.spotify.com/v1/audio-analysis/4EWBhKf1fOFnyMtUzACXEc,0.379,267520,0.219,4EWBhKf1fOFnyMtUzACXEc,0.000691,5,0.118,-11.196,1,"Pluto Projector",0.0307,79.786,4,https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc,audio_features,spotify:track:4EWBhKf1fOFnyMtUzACXEc,0.188
0.795,https://api.spotify.com/v1/audio-analysis/4eyl6CaFdDW0jWAQiYyP6E,0.429,622973,0.337,4eyl6CaFdDW0jWAQiYyP6E,0.00352,10,0.0727,-11.233,1,Familiarity,0.0432,138.755,4,https://api.spotify.com/v1/tracks/4eyl6CaFdDW0jWAQiYyP6E,audio_features,spotify:track:4eyl6CaFdDW0jWAQiYyP6E,0.215
0.0057,https://api.spotify.com/v1/audio-analysis/4ezBCuMm1YfzFIrrwfIQrz,0.517,356507,0.971,4ezBCuMm1YfzFIrrwfIQrz,0.0000375,4,0.325,-5.189,1,"Garden in the Bones",0.0778,135.004,4,https://api.spotify.com/v1/tracks/4ezBCuMm1YfzFIrrwfIQrz,audio_features,spotify:track:4ezBCuMm1YfzFIrrwfIQrz,0.363
0.775,https://api.spotify.com/v1/audio-analysis/4FF4q2qyOsFhRavZ0bdVXT,0.597,221693,0.0958,4FF4q2qyOsFhRavZ0bdVXT,0.0188,2,0.11,-17.319,1,"Passenger Seat",0.0329,77.681,3,https://api.spotify.com/v1/tracks/4FF4q2qyOsFhRavZ0bdVXT,audio_features,spotify:track:4FF4q2qyOsFhRavZ0bdVXT,0.0961
0.139,https://api.spotify.com/v1/audio-analysis/4Hj5yNHgu2dyrnzRQN7Gld,0.869,180000,0.526,4Hj5yNHgu2dyrnzRQN7Gld,0,0,0.119,-5.766,1,Yellow,0.111,128.996,4,https://api.spotify.com/v1/tracks/4Hj5yNHgu2dyrnzRQN7Gld,audio_features,spotify:track:4Hj5yNHgu2dyrnzRQN7Gld,0.217
0.112,https://api.spotify.com/v1/audio-analysis/4HruSQTQR65g2HU9dUy0FS,0.801,236760,0.536,4HruSQTQR65g2HU9dUy0FS,0.000157,5,0.073,-11.98,0,"Sexual Healing",0.0656,94.369,4,https://api.spotify.com/v1/tracks/4HruSQTQR65g2HU9dUy0FS,audio_features,spotify:track:4HruSQTQR65g2HU9dUy0FS,0.72
0.376,https://api.spotify.com/v1/audio-analysis/4HVCS5oOWM3rZEgsEYyoZP,0.576,214280,0.581,4HVCS5oOWM3rZEgsEYyoZP,0,2,0.118,-7.984,1,"Change Your Name",0.0292,145.012,3,https://api.spotify.com/v1/tracks/4HVCS5oOWM3rZEgsEYyoZP,audio_features,spotify:track:4HVCS5oOWM3rZEgsEYyoZP,0.396
0.639,https://api.spotify.com/v1/audio-analysis/4Iam3vZMJCMltFkK9mNruw,0.494,240627,0.412,4Iam3vZMJCMltFkK9mNruw,0.00000446,5,0.0631,-5.687,0,"Bad Blood",0.133,113.108,4,https://api.spotify.com/v1/tracks/4Iam3vZMJCMltFkK9mNruw,audio_features,spotify:track:4Iam3vZMJCMltFkK9mNruw,0.378
0.247,https://api.spotify.com/v1/audio-analysis/4IFYR5smTnHYCLP82AiDrJ,0.476,242467,0.407,4IFYR5smTnHYCLP82AiDrJ,0,4,0.144,-9.239,0,"Officially Missing You",0.0368,178.258,4,https://api.spotify.com/v1/tracks/4IFYR5smTnHYCLP82AiDrJ,audio_features,spotify:track:4IFYR5smTnHYCLP82AiDrJ,0.226
0.0446,https://api.spotify.com/v1/audio-analysis/4iLPK8QnOvqm0Azbsk2GDn,0.571,189000,0.826,4iLPK8QnOvqm0Azbsk2GDn,0,1,0.343,-4.475,1,"Don't It",0.0362,90.966,4,https://api.spotify.com/v1/tracks/4iLPK8QnOvqm0Azbsk2GDn,audio_features,spotify:track:4iLPK8QnOvqm0Azbsk2GDn,0.713
0.363,https://api.spotify.com/v1/audio-analysis/4iOoHmJJiqyTxsXSa5uELv,0.652,167066,0.632,4iOoHmJJiqyTxsXSa5uELv,0.000012,7,0.124,-6.612,0,"Like I Can",0.0375,99.952,4,https://api.spotify.com/v1/tracks/4iOoHmJJiqyTxsXSa5uELv,audio_features,spotify:track:4iOoHmJJiqyTxsXSa5uELv,0.484
0.0451,https://api.spotify.com/v1/audio-analysis/4iWKQu7GcqRl1aVll2PD20,0.729,166688,0.619,4iWKQu7GcqRl1aVll2PD20,0,5,0.0953,-6.155,0,"Only A Fool (with Pink Sweat$)",0.0346,123.061,4,https://api.spotify.com/v1/tracks/4iWKQu7GcqRl1aVll2PD20,audio_features,spotify:track:4iWKQu7GcqRl1aVll2PD20,0.623
0.774,https://api.spotify.com/v1/audio-analysis/4Iyo50UoYhuuYORMLrGDci,0.538,318187,0.61,4Iyo50UoYhuuYORMLrGDci,0.749,11,0.0909,-8.027,0,"Weird Fishes/ Arpeggi",0.0392,152.999,4,https://api.spotify.com/v1/tracks/4Iyo50UoYhuuYORMLrGDci,audio_features,spotify:track:4Iyo50UoYhuuYORMLrGDci,0.199
0.881,https://api.spotify.com/v1/audio-analysis/4JAMbH9Pf8xU8Y3OS9OO43,0.423,472947,0.298,4JAMbH9Pf8xU8Y3OS9OO43,0.0000173,3,0.104,-9.719,1,Fine,0.0412,123.192,3,https://api.spotify.com/v1/tracks/4JAMbH9Pf8xU8Y3OS9OO43,audio_features,spotify:track:4JAMbH9Pf8xU8Y3OS9OO43,0.172
0.399,https://api.spotify.com/v1/audio-analysis/4JkKXuKp2RdbE5M7L4z19Z,0.555,239523,0.468,4JkKXuKp2RdbE5M7L4z19Z,0,9,0.172,-7.64,1,"Lovesong (The Way) [feat. Bluets]",0.0592,113.345,3,https://api.spotify.com/v1/tracks/4JkKXuKp2RdbE5M7L4z19Z,audio_features,spotify:track:4JkKXuKp2RdbE5M7L4z19Z,0.41
0.0903,https://api.spotify.com/v1/audio-analysis/4JLen73wg0AEqcIDV6NMeb,0.709,165139,0.696,4JLen73wg0AEqcIDV6NMeb,0.0000603,9,0.0595,-7.98,1,Balance,0.0316,102.006,4,https://api.spotify.com/v1/tracks/4JLen73wg0AEqcIDV6NMeb,audio_features,spotify:track:4JLen73wg0AEqcIDV6NMeb,0.893
0.664,https://api.spotify.com/v1/audio-analysis/4jlzeuvouTZwPeNCFIaPlI,0.545,226439,0.411,4jlzeuvouTZwPeNCFIaPlI,0.0000191,8,0.262,-9.604,0,"Other Side",0.14,76.997,4,https://api.spotify.com/v1/tracks/4jlzeuvouTZwPeNCFIaPlI,audio_features,spotify:track:4jlzeuvouTZwPeNCFIaPlI,0.218
0.917,https://api.spotify.com/v1/audio-analysis/4Jpy9tZRmbmpbMSWIRlDyR,0.496,262533,0.352,4Jpy9tZRmbmpbMSWIRlDyR,0.0374,0,0.118,-10.28,1,Byegone,0.0357,140.01,4,https://api.spotify.com/v1/tracks/4Jpy9tZRmbmpbMSWIRlDyR,audio_features,spotify:track:4Jpy9tZRmbmpbMSWIRlDyR,0.102
0.0114,https://api.spotify.com/v1/audio-analysis/4jqMDfx1YPOzeaQx3pxupj,0.649,198373,0.723,4jqMDfx1YPOzeaQx3pxupj,0.00000662,8,0.0804,-5.625,1,"Photoshop Handsome",0.0472,116.477,4,https://api.spotify.com/v1/tracks/4jqMDfx1YPOzeaQx3pxupj,audio_features,spotify:track:4jqMDfx1YPOzeaQx3pxupj,0.476
0.319,https://api.spotify.com/v1/audio-analysis/4jwP0pxx7su04FYc6J12EQ,0.68,205263,0.62,4jwP0pxx7su04FYc6J12EQ,0.00000114,0,0.158,-5.117,1,"I Wish I Missed My Ex",0.0607,95.078,4,https://api.spotify.com/v1/tracks/4jwP0pxx7su04FYc6J12EQ,audio_features,spotify:track:4jwP0pxx7su04FYc6J12EQ,0.537
0.896,https://api.spotify.com/v1/audio-analysis/4jXl6VtkFFKIt3ycUQc5LT,0.61,170360,0.0316,4jXl6VtkFFKIt3ycUQc5LT,0.00461,9,0.108,-15.186,1,Circles,0.0486,151.964,4,https://api.spotify.com/v1/tracks/4jXl6VtkFFKIt3ycUQc5LT,audio_features,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,0.37
0.794,https://api.spotify.com/v1/audio-analysis/4k5UZm89ZX0YAHUp55zpt9,0.641,319273,0.637,4k5UZm89ZX0YAHUp55zpt9,0.0515,3,0.131,-9.43,0,"We (feat. CeeLo Green)",0.0579,138.869,4,https://api.spotify.com/v1/tracks/4k5UZm89ZX0YAHUp55zpt9,audio_features,spotify:track:4k5UZm89ZX0YAHUp55zpt9,0.601
0.832,https://api.spotify.com/v1/audio-analysis/4K9YqE08biOYkOQydfIghb,0.6,131500,0.229,4K9YqE08biOYkOQydfIghb,0,5,0.106,-12.336,1,Cocaine,0.0314,110,4,https://api.spotify.com/v1/tracks/4K9YqE08biOYkOQydfIghb,audio_features,spotify:track:4K9YqE08biOYkOQydfIghb,0.146
0.707,https://api.spotify.com/v1/audio-analysis/4kDjkFIzZK3MG97Y1yQ3Nm,0.746,216889,0.341,4kDjkFIzZK3MG97Y1yQ3Nm,0,7,0.0864,-6.356,1,"We Could Happen",0.0397,81.963,4,https://api.spotify.com/v1/tracks/4kDjkFIzZK3MG97Y1yQ3Nm,audio_features,spotify:track:4kDjkFIzZK3MG97Y1yQ3Nm,0.861
0.152,https://api.spotify.com/v1/audio-analysis/4KqBoq7MoDJeVsvUHTjXCM,0.946,129627,0.289,4KqBoq7MoDJeVsvUHTjXCM,0.00002,11,0.234,-9.413,1,"Sweet Pea",0.0584,102.073,4,https://api.spotify.com/v1/tracks/4KqBoq7MoDJeVsvUHTjXCM,audio_features,spotify:track:4KqBoq7MoDJeVsvUHTjXCM,0.816
0.0202,https://api.spotify.com/v1/audio-analysis/4kr3l1fAE5gkjxkbE7WU65,0.655,185136,0.899,4kr3l1fAE5gkjxkbE7WU65,0.186,11,0.394,-4.869,0,Cocaine,0.0476,101.503,4,https://api.spotify.com/v1/tracks/4kr3l1fAE5gkjxkbE7WU65,audio_features,spotify:track:4kr3l1fAE5gkjxkbE7WU65,0.828
